"startTime";"endTime";"aFRR energy volume weighted average price, up"
"2024-12-16T05:15:00.000Z";"2024-12-16T05:30:00.000Z";69.54
"2024-12-16T05:30:00.000Z";"2024-12-16T05:45:00.000Z";70
"2024-12-16T05:45:00.000Z";"2024-12-16T06:00:00.000Z";70
"2024-12-16T06:00:00.000Z";"2024-12-16T06:15:00.000Z";92.56
"2024-12-16T06:15:00.000Z";"2024-12-16T06:30:00.000Z";176.91
"2024-12-16T06:30:00.000Z";"2024-12-16T06:45:00.000Z";101.6
"2024-12-16T06:45:00.000Z";"2024-12-16T07:00:00.000Z";60.05
"2024-12-16T07:00:00.000Z";"2024-12-16T07:15:00.000Z";70
"2024-12-16T07:30:00.000Z";"2024-12-16T07:45:00.000Z";69.97
"2024-12-16T07:45:00.000Z";"2024-12-16T08:00:00.000Z";170.62
"2024-12-16T08:00:00.000Z";"2024-12-16T08:15:00.000Z";196.63
"2024-12-16T10:00:00.000Z";"2024-12-16T10:15:00.000Z";71.91
"2024-12-16T10:15:00.000Z";"2024-12-16T10:30:00.000Z";228.17
"2024-12-16T10:30:00.000Z";"2024-12-16T10:45:00.000Z";222.22
"2024-12-16T10:45:00.000Z";"2024-12-16T11:00:00.000Z";74.97
"2024-12-16T11:45:00.000Z";"2024-12-16T12:00:00.000Z";119.81
"2024-12-16T12:00:00.000Z";"2024-12-16T12:15:00.000Z";255.17
"2024-12-16T12:15:00.000Z";"2024-12-16T12:30:00.000Z";245.64
"2024-12-16T12:30:00.000Z";"2024-12-16T12:45:00.000Z";79.72
"2024-12-16T12:45:00.000Z";"2024-12-16T13:00:00.000Z";185.41
"2024-12-16T13:00:00.000Z";"2024-12-16T13:15:00.000Z";263.07
"2024-12-16T13:15:00.000Z";"2024-12-16T13:30:00.000Z";259.67
"2024-12-16T13:30:00.000Z";"2024-12-16T13:45:00.000Z";131.59
"2024-12-16T13:45:00.000Z";"2024-12-16T14:00:00.000Z";166.76
"2024-12-16T14:00:00.000Z";"2024-12-16T14:15:00.000Z";163.81
"2024-12-16T14:15:00.000Z";"2024-12-16T14:30:00.000Z";185
"2024-12-16T14:30:00.000Z";"2024-12-16T14:45:00.000Z";210.43
"2024-12-16T17:00:00.000Z";"2024-12-16T17:15:00.000Z";200.64
"2024-12-16T17:15:00.000Z";"2024-12-16T17:30:00.000Z";264.78
"2024-12-16T17:30:00.000Z";"2024-12-16T17:45:00.000Z";236.18
"2024-12-16T19:00:00.000Z";"2024-12-16T19:15:00.000Z";103.33
"2024-12-16T19:15:00.000Z";"2024-12-16T19:30:00.000Z";60.04
"2024-12-16T20:00:00.000Z";"2024-12-16T20:15:00.000Z";67.49
"2024-12-16T20:15:00.000Z";"2024-12-16T20:30:00.000Z";95
"2024-12-16T20:30:00.000Z";"2024-12-16T20:45:00.000Z";80.49
"2024-12-16T20:45:00.000Z";"2024-12-16T21:00:00.000Z";30.43
"2024-12-16T21:00:00.000Z";"2024-12-16T21:15:00.000Z";20.77
"2024-12-16T21:15:00.000Z";"2024-12-16T21:30:00.000Z";24.23
"2024-12-16T21:30:00.000Z";"2024-12-16T21:45:00.000Z";11.32
"2024-12-16T23:45:00.000Z";"2024-12-17T00:00:00.000Z";52.96
"2024-12-17T00:00:00.000Z";"2024-12-17T00:15:00.000Z";49.37
"2024-12-17T00:15:00.000Z";"2024-12-17T00:30:00.000Z";45.53
"2024-12-17T00:30:00.000Z";"2024-12-17T00:45:00.000Z";15
"2024-12-17T01:30:00.000Z";"2024-12-17T01:45:00.000Z";14.92
"2024-12-17T01:45:00.000Z";"2024-12-17T02:00:00.000Z";37.2
"2024-12-17T02:00:00.000Z";"2024-12-17T02:15:00.000Z";39.74
"2024-12-17T02:15:00.000Z";"2024-12-17T02:30:00.000Z";19.22
"2024-12-17T02:30:00.000Z";"2024-12-17T02:45:00.000Z";18.58
"2024-12-17T03:15:00.000Z";"2024-12-17T03:30:00.000Z";14.96
"2024-12-17T03:30:00.000Z";"2024-12-17T03:45:00.000Z";15
"2024-12-17T03:45:00.000Z";"2024-12-17T04:00:00.000Z";15.05
"2024-12-17T04:00:00.000Z";"2024-12-17T04:15:00.000Z";36.91
"2024-12-17T04:30:00.000Z";"2024-12-17T04:45:00.000Z";51.79
"2024-12-17T04:45:00.000Z";"2024-12-17T05:00:00.000Z";55.59
"2024-12-17T05:00:00.000Z";"2024-12-17T05:15:00.000Z";111.51
"2024-12-17T05:15:00.000Z";"2024-12-17T05:30:00.000Z";83.02
"2024-12-17T05:30:00.000Z";"2024-12-17T05:45:00.000Z";202.51
"2024-12-17T05:45:00.000Z";"2024-12-17T06:00:00.000Z";148.77
"2024-12-17T06:30:00.000Z";"2024-12-17T06:45:00.000Z";195.1
"2024-12-17T06:45:00.000Z";"2024-12-17T07:00:00.000Z";306.77
"2024-12-17T07:00:00.000Z";"2024-12-17T07:15:00.000Z";237.94
"2024-12-17T07:15:00.000Z";"2024-12-17T07:30:00.000Z";262.51
"2024-12-17T07:30:00.000Z";"2024-12-17T07:45:00.000Z";270.9
"2024-12-17T07:45:00.000Z";"2024-12-17T08:00:00.000Z";273
"2024-12-17T08:00:00.000Z";"2024-12-17T08:15:00.000Z";267.32
"2024-12-17T08:15:00.000Z";"2024-12-17T08:30:00.000Z";123.35
"2024-12-17T08:30:00.000Z";"2024-12-17T08:45:00.000Z";196.95
"2024-12-17T08:45:00.000Z";"2024-12-17T09:00:00.000Z";237.66
"2024-12-17T09:00:00.000Z";"2024-12-17T09:15:00.000Z";248.68
"2024-12-17T09:30:00.000Z";"2024-12-17T09:45:00.000Z";121.64
"2024-12-17T09:45:00.000Z";"2024-12-17T10:00:00.000Z";235.02
"2024-12-17T10:00:00.000Z";"2024-12-17T10:15:00.000Z";141.81
"2024-12-17T10:15:00.000Z";"2024-12-17T10:30:00.000Z";131.86
"2024-12-17T10:45:00.000Z";"2024-12-17T11:00:00.000Z";221.94
"2024-12-17T11:00:00.000Z";"2024-12-17T11:15:00.000Z";254.85
"2024-12-17T11:15:00.000Z";"2024-12-17T11:30:00.000Z";153.98
"2024-12-17T11:30:00.000Z";"2024-12-17T11:45:00.000Z";150
"2024-12-17T11:45:00.000Z";"2024-12-17T12:00:00.000Z";205.11
"2024-12-17T12:00:00.000Z";"2024-12-17T12:15:00.000Z";221.25
"2024-12-17T12:30:00.000Z";"2024-12-17T12:45:00.000Z";255.87
"2024-12-17T12:45:00.000Z";"2024-12-17T13:00:00.000Z";321.05
"2024-12-17T13:00:00.000Z";"2024-12-17T13:15:00.000Z";635.4
"2024-12-17T13:15:00.000Z";"2024-12-17T13:30:00.000Z";635.4
"2024-12-17T13:30:00.000Z";"2024-12-17T13:45:00.000Z";635.4
"2024-12-17T13:45:00.000Z";"2024-12-17T14:00:00.000Z";635.4
"2024-12-17T14:00:00.000Z";"2024-12-17T14:15:00.000Z";436.84
"2024-12-17T14:30:00.000Z";"2024-12-17T14:45:00.000Z";546.49
"2024-12-17T14:45:00.000Z";"2024-12-17T15:00:00.000Z";635.4
"2024-12-17T15:00:00.000Z";"2024-12-17T15:15:00.000Z";483.13
"2024-12-17T15:30:00.000Z";"2024-12-17T15:45:00.000Z";247.84
"2024-12-17T15:45:00.000Z";"2024-12-17T16:00:00.000Z";225
"2024-12-17T16:45:00.000Z";"2024-12-17T17:00:00.000Z";185
"2024-12-17T18:15:00.000Z";"2024-12-17T18:30:00.000Z";237.1
"2024-12-17T18:30:00.000Z";"2024-12-17T18:45:00.000Z";219.33
"2024-12-17T18:45:00.000Z";"2024-12-17T19:00:00.000Z";237.06
"2024-12-17T19:00:00.000Z";"2024-12-17T19:15:00.000Z";533.43
"2024-12-17T19:15:00.000Z";"2024-12-17T19:30:00.000Z";758.1
"2024-12-17T19:30:00.000Z";"2024-12-17T19:45:00.000Z";722.58
"2024-12-17T19:45:00.000Z";"2024-12-17T20:00:00.000Z";191.04
"2024-12-17T20:00:00.000Z";"2024-12-17T20:15:00.000Z";170.9
"2024-12-17T20:15:00.000Z";"2024-12-17T20:30:00.000Z";195.93
"2024-12-17T20:30:00.000Z";"2024-12-17T20:45:00.000Z";140.38
"2024-12-17T21:00:00.000Z";"2024-12-17T21:15:00.000Z";396.86
"2024-12-17T21:15:00.000Z";"2024-12-17T21:30:00.000Z";585.27
"2024-12-17T22:45:00.000Z";"2024-12-17T23:00:00.000Z";149.15
"2024-12-17T23:00:00.000Z";"2024-12-17T23:15:00.000Z";177.33
"2024-12-17T23:15:00.000Z";"2024-12-17T23:30:00.000Z";137.82
"2024-12-18T00:00:00.000Z";"2024-12-18T00:15:00.000Z";180.78
"2024-12-18T00:15:00.000Z";"2024-12-18T00:30:00.000Z";185
"2024-12-18T00:30:00.000Z";"2024-12-18T00:45:00.000Z";185
"2024-12-18T00:45:00.000Z";"2024-12-18T01:00:00.000Z";177.66
"2024-12-18T01:45:00.000Z";"2024-12-18T02:00:00.000Z";86.22
"2024-12-18T02:00:00.000Z";"2024-12-18T02:15:00.000Z";155.3
"2024-12-18T02:15:00.000Z";"2024-12-18T02:30:00.000Z";111.12
"2024-12-18T05:00:00.000Z";"2024-12-18T05:15:00.000Z";531.04
"2024-12-18T05:15:00.000Z";"2024-12-18T05:30:00.000Z";568.47
"2024-12-18T05:30:00.000Z";"2024-12-18T05:45:00.000Z";459.57
"2024-12-18T05:45:00.000Z";"2024-12-18T06:00:00.000Z";493.01
"2024-12-18T06:00:00.000Z";"2024-12-18T06:15:00.000Z";617.25
"2024-12-18T06:15:00.000Z";"2024-12-18T06:30:00.000Z";745.73
"2024-12-18T06:30:00.000Z";"2024-12-18T06:45:00.000Z";497.3
"2024-12-18T09:00:00.000Z";"2024-12-18T09:15:00.000Z";524.72
"2024-12-18T09:15:00.000Z";"2024-12-18T09:30:00.000Z";555
"2024-12-18T09:30:00.000Z";"2024-12-18T09:45:00.000Z";555
"2024-12-18T09:45:00.000Z";"2024-12-18T10:00:00.000Z";518.73
"2024-12-18T10:00:00.000Z";"2024-12-18T10:15:00.000Z";516.69
"2024-12-18T10:15:00.000Z";"2024-12-18T10:30:00.000Z";552.71
"2024-12-18T10:30:00.000Z";"2024-12-18T10:45:00.000Z";453.95
"2024-12-18T11:00:00.000Z";"2024-12-18T11:15:00.000Z";306.24
"2024-12-18T11:15:00.000Z";"2024-12-18T11:30:00.000Z";350
"2024-12-18T11:30:00.000Z";"2024-12-18T11:45:00.000Z";303.03
"2024-12-18T14:00:00.000Z";"2024-12-18T14:15:00.000Z";112.71
"2024-12-18T14:15:00.000Z";"2024-12-18T14:30:00.000Z";138.96
"2024-12-18T14:30:00.000Z";"2024-12-18T14:45:00.000Z";118.36
"2024-12-18T14:45:00.000Z";"2024-12-18T15:00:00.000Z";143.15
"2024-12-18T15:00:00.000Z";"2024-12-18T15:15:00.000Z";125.48
"2024-12-18T15:15:00.000Z";"2024-12-18T15:30:00.000Z";171.4
"2024-12-18T15:30:00.000Z";"2024-12-18T15:45:00.000Z";175.29
"2024-12-18T15:45:00.000Z";"2024-12-18T16:00:00.000Z";65
"2024-12-18T19:00:00.000Z";"2024-12-18T19:15:00.000Z";13.58
"2024-12-18T19:15:00.000Z";"2024-12-18T19:30:00.000Z";13.33
"2024-12-18T21:00:00.000Z";"2024-12-18T21:15:00.000Z";15.43
"2024-12-18T21:15:00.000Z";"2024-12-18T21:30:00.000Z";1
"2024-12-18T22:00:00.000Z";"2024-12-18T22:15:00.000Z";102.14
"2024-12-18T22:15:00.000Z";"2024-12-18T22:30:00.000Z";137.64
"2024-12-19T01:30:00.000Z";"2024-12-19T01:45:00.000Z";5.93
"2024-12-19T01:45:00.000Z";"2024-12-19T02:00:00.000Z";12.24
"2024-12-19T02:30:00.000Z";"2024-12-19T02:45:00.000Z";13.23
"2024-12-19T02:45:00.000Z";"2024-12-19T03:00:00.000Z";14.95
"2024-12-19T05:45:00.000Z";"2024-12-19T06:00:00.000Z";55.87
"2024-12-19T06:00:00.000Z";"2024-12-19T06:15:00.000Z";160.28
"2024-12-19T06:15:00.000Z";"2024-12-19T06:30:00.000Z";85.79
"2024-12-19T06:45:00.000Z";"2024-12-19T07:00:00.000Z";184.16
"2024-12-19T07:00:00.000Z";"2024-12-19T07:15:00.000Z";174.39
"2024-12-19T07:15:00.000Z";"2024-12-19T07:30:00.000Z";156.4
"2024-12-19T07:30:00.000Z";"2024-12-19T07:45:00.000Z";214.17
"2024-12-19T07:45:00.000Z";"2024-12-19T08:00:00.000Z";209.74
"2024-12-19T08:00:00.000Z";"2024-12-19T08:15:00.000Z";144.66
"2024-12-19T08:15:00.000Z";"2024-12-19T08:30:00.000Z";90.22
"2024-12-19T08:30:00.000Z";"2024-12-19T08:45:00.000Z";137.9
"2024-12-19T08:45:00.000Z";"2024-12-19T09:00:00.000Z";86.52
"2024-12-19T09:00:00.000Z";"2024-12-19T09:15:00.000Z";127.95
"2024-12-19T10:30:00.000Z";"2024-12-19T10:45:00.000Z";46.56
"2024-12-19T10:45:00.000Z";"2024-12-19T11:00:00.000Z";95.66
"2024-12-19T11:00:00.000Z";"2024-12-19T11:15:00.000Z";67.42
"2024-12-19T11:15:00.000Z";"2024-12-19T11:30:00.000Z";131.11
"2024-12-19T11:30:00.000Z";"2024-12-19T11:45:00.000Z";150
"2024-12-19T11:45:00.000Z";"2024-12-19T12:00:00.000Z";150
"2024-12-19T12:00:00.000Z";"2024-12-19T12:15:00.000Z";116.8
"2024-12-19T12:15:00.000Z";"2024-12-19T12:30:00.000Z";112.81
"2024-12-19T12:30:00.000Z";"2024-12-19T12:45:00.000Z";120
"2024-12-19T12:45:00.000Z";"2024-12-19T13:00:00.000Z";117.47
"2024-12-19T13:00:00.000Z";"2024-12-19T13:15:00.000Z";118.22
"2024-12-19T13:15:00.000Z";"2024-12-19T13:30:00.000Z";108.56
"2024-12-19T13:30:00.000Z";"2024-12-19T13:45:00.000Z";146.62
"2024-12-19T13:45:00.000Z";"2024-12-19T14:00:00.000Z";150
"2024-12-19T14:00:00.000Z";"2024-12-19T14:15:00.000Z";228.24
"2024-12-19T14:15:00.000Z";"2024-12-19T14:30:00.000Z";43.68
"2024-12-19T14:30:00.000Z";"2024-12-19T14:45:00.000Z";60.3
"2024-12-19T14:45:00.000Z";"2024-12-19T15:00:00.000Z";141.82
"2024-12-19T15:00:00.000Z";"2024-12-19T15:15:00.000Z";178.03
"2024-12-19T15:15:00.000Z";"2024-12-19T15:30:00.000Z";298.2
"2024-12-19T15:30:00.000Z";"2024-12-19T15:45:00.000Z";300
"2024-12-19T15:45:00.000Z";"2024-12-19T16:00:00.000Z";300
"2024-12-19T16:00:00.000Z";"2024-12-19T16:15:00.000Z";300
"2024-12-19T16:15:00.000Z";"2024-12-19T16:30:00.000Z";300
"2024-12-19T16:30:00.000Z";"2024-12-19T16:45:00.000Z";300
"2024-12-19T16:45:00.000Z";"2024-12-19T17:00:00.000Z";228.76
"2024-12-19T17:00:00.000Z";"2024-12-19T17:15:00.000Z";204.72
"2024-12-19T17:15:00.000Z";"2024-12-19T17:30:00.000Z";137.02
"2024-12-19T18:00:00.000Z";"2024-12-19T18:15:00.000Z";271.88
"2024-12-19T18:15:00.000Z";"2024-12-19T18:30:00.000Z";266.16
"2024-12-19T18:30:00.000Z";"2024-12-19T18:45:00.000Z";27.96
"2024-12-19T20:15:00.000Z";"2024-12-19T20:30:00.000Z";30.2
"2024-12-19T21:15:00.000Z";"2024-12-19T21:30:00.000Z";23.46
"2024-12-19T21:30:00.000Z";"2024-12-19T21:45:00.000Z";19.49
"2024-12-19T22:00:00.000Z";"2024-12-19T22:15:00.000Z";18.08
"2024-12-20T00:00:00.000Z";"2024-12-20T00:15:00.000Z";191.49
"2024-12-20T00:15:00.000Z";"2024-12-20T00:30:00.000Z";200.8
"2024-12-20T00:30:00.000Z";"2024-12-20T00:45:00.000Z";192.44
"2024-12-20T01:00:00.000Z";"2024-12-20T01:15:00.000Z";152.89
"2024-12-20T01:15:00.000Z";"2024-12-20T01:30:00.000Z";185
"2024-12-20T01:30:00.000Z";"2024-12-20T01:45:00.000Z";165.81
"2024-12-20T01:45:00.000Z";"2024-12-20T02:00:00.000Z";109.04
"2024-12-20T02:00:00.000Z";"2024-12-20T02:15:00.000Z";19
"2024-12-20T02:15:00.000Z";"2024-12-20T02:30:00.000Z";19.98
"2024-12-20T02:30:00.000Z";"2024-12-20T02:45:00.000Z";18.76
"2024-12-20T02:45:00.000Z";"2024-12-20T03:00:00.000Z";20
"2024-12-20T03:00:00.000Z";"2024-12-20T03:15:00.000Z";173.76
"2024-12-20T03:15:00.000Z";"2024-12-20T03:30:00.000Z";238.07
"2024-12-20T03:30:00.000Z";"2024-12-20T03:45:00.000Z";200.8
"2024-12-20T03:45:00.000Z";"2024-12-20T04:00:00.000Z";200.8
"2024-12-20T04:00:00.000Z";"2024-12-20T04:15:00.000Z";188.71
"2024-12-20T04:15:00.000Z";"2024-12-20T04:30:00.000Z";260.74
"2024-12-20T04:30:00.000Z";"2024-12-20T04:45:00.000Z";263
"2024-12-20T04:45:00.000Z";"2024-12-20T05:00:00.000Z";229.36
"2024-12-20T05:00:00.000Z";"2024-12-20T05:15:00.000Z";262.05
"2024-12-20T05:15:00.000Z";"2024-12-20T05:30:00.000Z";178.91
"2024-12-20T05:30:00.000Z";"2024-12-20T05:45:00.000Z";286.96
"2024-12-20T05:45:00.000Z";"2024-12-20T06:00:00.000Z";300
"2024-12-20T06:00:00.000Z";"2024-12-20T06:15:00.000Z";219.74
"2024-12-20T06:15:00.000Z";"2024-12-20T06:30:00.000Z";237.78
"2024-12-20T06:30:00.000Z";"2024-12-20T06:45:00.000Z";300
"2024-12-20T06:45:00.000Z";"2024-12-20T07:00:00.000Z";285.99
"2024-12-20T07:00:00.000Z";"2024-12-20T07:15:00.000Z";150.5
"2024-12-20T07:15:00.000Z";"2024-12-20T07:30:00.000Z";131.48
"2024-12-20T08:15:00.000Z";"2024-12-20T08:30:00.000Z";243.98
"2024-12-20T08:30:00.000Z";"2024-12-20T08:45:00.000Z";300
"2024-12-20T08:45:00.000Z";"2024-12-20T09:00:00.000Z";300
"2024-12-20T09:00:00.000Z";"2024-12-20T09:15:00.000Z";300
"2024-12-20T09:15:00.000Z";"2024-12-20T09:30:00.000Z";300
"2024-12-20T09:30:00.000Z";"2024-12-20T09:45:00.000Z";300
"2024-12-20T09:45:00.000Z";"2024-12-20T10:00:00.000Z";206.84
"2024-12-20T10:00:00.000Z";"2024-12-20T10:15:00.000Z";51.5
"2024-12-20T10:45:00.000Z";"2024-12-20T11:00:00.000Z";278.22
"2024-12-20T11:00:00.000Z";"2024-12-20T11:15:00.000Z";328.79
"2024-12-20T11:15:00.000Z";"2024-12-20T11:30:00.000Z";306.5
"2024-12-20T11:30:00.000Z";"2024-12-20T11:45:00.000Z";335.3
"2024-12-20T11:45:00.000Z";"2024-12-20T12:00:00.000Z";271.37
"2024-12-20T12:00:00.000Z";"2024-12-20T12:15:00.000Z";340.98
"2024-12-20T12:15:00.000Z";"2024-12-20T12:30:00.000Z";350.97
"2024-12-20T12:30:00.000Z";"2024-12-20T12:45:00.000Z";344.48
"2024-12-20T12:45:00.000Z";"2024-12-20T13:00:00.000Z";311.04
"2024-12-20T13:00:00.000Z";"2024-12-20T13:15:00.000Z";273.61
"2024-12-20T13:15:00.000Z";"2024-12-20T13:30:00.000Z";326.09
"2024-12-20T13:30:00.000Z";"2024-12-20T13:45:00.000Z";330.59
"2024-12-20T13:45:00.000Z";"2024-12-20T14:00:00.000Z";330.59
"2024-12-20T14:00:00.000Z";"2024-12-20T14:15:00.000Z";299.63
"2024-12-20T14:30:00.000Z";"2024-12-20T14:45:00.000Z";319
"2024-12-20T14:45:00.000Z";"2024-12-20T15:00:00.000Z";229.79
"2024-12-20T15:45:00.000Z";"2024-12-20T16:00:00.000Z";100.23
"2024-12-20T16:00:00.000Z";"2024-12-20T16:15:00.000Z";172.76
"2024-12-20T17:00:00.000Z";"2024-12-20T17:15:00.000Z";236.02
"2024-12-20T17:15:00.000Z";"2024-12-20T17:30:00.000Z";329.29
"2024-12-20T17:30:00.000Z";"2024-12-20T17:45:00.000Z";253.31
"2024-12-20T20:45:00.000Z";"2024-12-20T21:00:00.000Z";262.92
"2024-12-20T21:00:00.000Z";"2024-12-20T21:15:00.000Z";295.59
"2024-12-20T21:15:00.000Z";"2024-12-20T21:30:00.000Z";175.64
"2024-12-20T22:00:00.000Z";"2024-12-20T22:15:00.000Z";31.83
"2024-12-20T22:15:00.000Z";"2024-12-20T22:30:00.000Z";122.04
"2024-12-21T01:30:00.000Z";"2024-12-21T01:45:00.000Z";28.73
"2024-12-21T01:45:00.000Z";"2024-12-21T02:00:00.000Z";30
"2024-12-21T02:00:00.000Z";"2024-12-21T02:15:00.000Z";27.96
"2024-12-21T02:15:00.000Z";"2024-12-21T02:30:00.000Z";45.75
"2024-12-21T02:30:00.000Z";"2024-12-21T02:45:00.000Z";37.39
"2024-12-21T02:45:00.000Z";"2024-12-21T03:00:00.000Z";33.52
"2024-12-21T03:00:00.000Z";"2024-12-21T03:15:00.000Z";20.36
"2024-12-21T03:15:00.000Z";"2024-12-21T03:30:00.000Z";20
"2024-12-21T03:45:00.000Z";"2024-12-21T04:00:00.000Z";81.17
"2024-12-21T04:00:00.000Z";"2024-12-21T04:15:00.000Z";82.27
"2024-12-21T04:15:00.000Z";"2024-12-21T04:30:00.000Z";161.22
"2024-12-21T04:30:00.000Z";"2024-12-21T04:45:00.000Z";196.3
"2024-12-21T04:45:00.000Z";"2024-12-21T05:00:00.000Z";176.8
"2024-12-21T05:00:00.000Z";"2024-12-21T05:15:00.000Z";27.76
"2024-12-21T05:45:00.000Z";"2024-12-21T06:00:00.000Z";27.05
"2024-12-21T06:00:00.000Z";"2024-12-21T06:15:00.000Z";55.94
"2024-12-21T06:15:00.000Z";"2024-12-21T06:30:00.000Z";53.03
"2024-12-21T06:30:00.000Z";"2024-12-21T06:45:00.000Z";65
"2024-12-21T06:45:00.000Z";"2024-12-21T07:00:00.000Z";59.63
"2024-12-21T07:00:00.000Z";"2024-12-21T07:15:00.000Z";60.01
"2024-12-21T07:15:00.000Z";"2024-12-21T07:30:00.000Z";69.35
"2024-12-21T07:30:00.000Z";"2024-12-21T07:45:00.000Z";115.59
"2024-12-21T07:45:00.000Z";"2024-12-21T08:00:00.000Z";66.12
"2024-12-21T08:30:00.000Z";"2024-12-21T08:45:00.000Z";141.81
"2024-12-21T08:45:00.000Z";"2024-12-21T09:00:00.000Z";185
"2024-12-21T09:00:00.000Z";"2024-12-21T09:15:00.000Z";140.57
"2024-12-21T09:15:00.000Z";"2024-12-21T09:30:00.000Z";55.19
"2024-12-21T09:30:00.000Z";"2024-12-21T09:45:00.000Z";50.41
"2024-12-21T09:45:00.000Z";"2024-12-21T10:00:00.000Z";50.12
"2024-12-21T12:00:00.000Z";"2024-12-21T12:15:00.000Z";44.94
"2024-12-21T12:15:00.000Z";"2024-12-21T12:30:00.000Z";86.65
"2024-12-21T13:00:00.000Z";"2024-12-21T13:15:00.000Z";106.47
"2024-12-21T14:15:00.000Z";"2024-12-21T14:30:00.000Z";143.75
"2024-12-21T14:30:00.000Z";"2024-12-21T14:45:00.000Z";185
"2024-12-21T14:45:00.000Z";"2024-12-21T15:00:00.000Z";169.32
"2024-12-21T15:00:00.000Z";"2024-12-21T15:15:00.000Z";129.22
"2024-12-21T15:15:00.000Z";"2024-12-21T15:30:00.000Z";157.26
"2024-12-21T15:30:00.000Z";"2024-12-21T15:45:00.000Z";215.4
"2024-12-21T15:45:00.000Z";"2024-12-21T16:00:00.000Z";195.09
"2024-12-21T16:00:00.000Z";"2024-12-21T16:15:00.000Z";256.2
"2024-12-21T16:15:00.000Z";"2024-12-21T16:30:00.000Z";243.84
"2024-12-21T17:00:00.000Z";"2024-12-21T17:15:00.000Z";229.01
"2024-12-21T17:15:00.000Z";"2024-12-21T17:30:00.000Z";247.81
"2024-12-21T17:30:00.000Z";"2024-12-21T17:45:00.000Z";130.68
"2024-12-21T18:00:00.000Z";"2024-12-21T18:15:00.000Z";65.49
"2024-12-21T21:45:00.000Z";"2024-12-21T22:00:00.000Z";152.89
"2024-12-21T22:00:00.000Z";"2024-12-21T22:15:00.000Z";166.6
"2024-12-21T22:15:00.000Z";"2024-12-21T22:30:00.000Z";143.97
"2024-12-21T22:30:00.000Z";"2024-12-21T22:45:00.000Z";110.68
"2024-12-22T03:15:00.000Z";"2024-12-22T03:30:00.000Z";24.98
"2024-12-22T03:30:00.000Z";"2024-12-22T03:45:00.000Z";92.37
"2024-12-22T03:45:00.000Z";"2024-12-22T04:00:00.000Z";88.87
"2024-12-22T04:00:00.000Z";"2024-12-22T04:15:00.000Z";108.26
"2024-12-22T04:15:00.000Z";"2024-12-22T04:30:00.000Z";105.61
"2024-12-22T04:30:00.000Z";"2024-12-22T04:45:00.000Z";143.44
"2024-12-22T04:45:00.000Z";"2024-12-22T05:00:00.000Z";116.21
"2024-12-22T05:00:00.000Z";"2024-12-22T05:15:00.000Z";97.49
"2024-12-22T05:15:00.000Z";"2024-12-22T05:30:00.000Z";94.48
"2024-12-22T05:30:00.000Z";"2024-12-22T05:45:00.000Z";175.31
"2024-12-22T05:45:00.000Z";"2024-12-22T06:00:00.000Z";93.55
"2024-12-22T06:00:00.000Z";"2024-12-22T06:15:00.000Z";106.89
"2024-12-22T06:15:00.000Z";"2024-12-22T06:30:00.000Z";107.73
"2024-12-22T06:30:00.000Z";"2024-12-22T06:45:00.000Z";120
"2024-12-22T06:45:00.000Z";"2024-12-22T07:00:00.000Z";90.65
"2024-12-22T07:15:00.000Z";"2024-12-22T07:30:00.000Z";104.68
"2024-12-22T07:30:00.000Z";"2024-12-22T07:45:00.000Z";183.44
"2024-12-22T07:45:00.000Z";"2024-12-22T08:00:00.000Z";77.69
"2024-12-22T08:00:00.000Z";"2024-12-22T08:15:00.000Z";98.08
"2024-12-22T08:15:00.000Z";"2024-12-22T08:30:00.000Z";129.54
"2024-12-22T08:30:00.000Z";"2024-12-22T08:45:00.000Z";26.95
"2024-12-22T08:45:00.000Z";"2024-12-22T09:00:00.000Z";29.53
"2024-12-22T09:00:00.000Z";"2024-12-22T09:15:00.000Z";84.18
"2024-12-22T09:15:00.000Z";"2024-12-22T09:30:00.000Z";114.1
"2024-12-22T09:30:00.000Z";"2024-12-22T09:45:00.000Z";160.7
"2024-12-22T09:45:00.000Z";"2024-12-22T10:00:00.000Z";161.59
"2024-12-22T10:00:00.000Z";"2024-12-22T10:15:00.000Z";37.63
"2024-12-22T10:15:00.000Z";"2024-12-22T10:30:00.000Z";25.42
"2024-12-22T10:30:00.000Z";"2024-12-22T10:45:00.000Z";27.11
"2024-12-22T10:45:00.000Z";"2024-12-22T11:00:00.000Z";26.5
"2024-12-22T11:15:00.000Z";"2024-12-22T11:30:00.000Z";38.72
"2024-12-22T11:30:00.000Z";"2024-12-22T11:45:00.000Z";27.11
"2024-12-22T11:45:00.000Z";"2024-12-22T12:00:00.000Z";24.71
"2024-12-22T12:45:00.000Z";"2024-12-22T13:00:00.000Z";29.47
"2024-12-22T13:00:00.000Z";"2024-12-22T13:15:00.000Z";58.96
"2024-12-22T13:15:00.000Z";"2024-12-22T13:30:00.000Z";32.08
"2024-12-22T14:00:00.000Z";"2024-12-22T14:15:00.000Z";51.03
"2024-12-22T14:15:00.000Z";"2024-12-22T14:30:00.000Z";61.51
"2024-12-22T14:30:00.000Z";"2024-12-22T14:45:00.000Z";44.28
"2024-12-22T14:45:00.000Z";"2024-12-22T15:00:00.000Z";47.25
"2024-12-22T15:00:00.000Z";"2024-12-22T15:15:00.000Z";60.92
"2024-12-22T15:30:00.000Z";"2024-12-22T15:45:00.000Z";52.88
